mens,goraberak,Cuestaunpoquicoentrar,"Tadej Pogačar, Primož Roglič, Arnaud De Lie, Olav Kooij, Kaden Groves, Alex Aranburu, Giulio Ciccone, Matteo Jorgenson, Søren Wærenskjold, Enric Mas Nicolau, Tobias Halland Johannessen, Mike Teunissen, Santiago Buitrago Sanchez, Jonathan Milan, Einer Augusto Rubio, Filippo Zana, Jack Haig, Fernando Gaviria, Hugo Page, Davide Cimolai, Gleb Syritsa, David Dekker, Peter Sagan, Johan Price-Pejtersen, Henri Vandenabeele"
mens,save10,*******easy to find my team******,"Remco Evenepoel, Primož Roglič, Arnaud De Lie, Mattias Skjelmose Jensen, Olav Kooij, Neilson Powless, Joshua Tarling, Axel Zingle, Søren Wærenskjold, Santiago Buitrago Sanchez, Jonathan Milan, Maxim Van Gils, Lenny Martinez, Tao Geoghegan Hart, Kévin Vauquelin, Ethan Vernon, Magnus Sheffield, Ben Tulett, Marijn van den Berg, Lennert Van Eetvelt, Fred Wright, Oscar Onley, Kobe Goossens, Ben Turner, Yevgeniy Fedorov"
mens,Frinking,Road in the middle,"Tadej Pogačar, Primož Roglič, Mattias Skjelmose Jensen, Kaden Groves, Andrea Bagioli, Ilan Van Wilder, David Gaudu, Matteo Jorgenson, Carlos Rodriguez, Samuel Welsford, Yves Lampaert, Remi Cavagna, Jonathan Milan, Lennard Kämna, Attila Valter, Ethan Hayter, Ben Zwiehoff, Sylvain Moniquet, Fred Wright, Esteban Chaves, Javier Romo, Casper Pedersen, Giovanni Aleotti, Finn Fisher-Black, Mick Van Dijke"
mens,Birillo,La Roue ceyratoise *,"Primož Roglič, Mads Pedersen, Arnaud De Lie, Mattias Skjelmose Jensen, Kaden Groves, Thibaut Pinot, Neilson Powless, Ilan Van Wilder, David Gaudu, Romain Grégoire, Paul Penhoët, Ben O'Connor, Lenny Martinez, Benoit Cosnefroy, Mauro Schmid, Kévin Vauquelin, Thibau Nys, Ethan Vernon, Ben Tulett, Biniam Girmay, Oscar Onley, Nicholas Schultz, Casper Pedersen, Hugo Page, Ben Turner"
mens,Bubunetto,"Pas de selle, pas de probleme","Tadej Pogačar, Primož Roglič, Marc Hirschi, Mathieu van der Poel, Olav Kooij, Romain Grégoire, Joshua Tarling, Matteo Jorgenson, Søren Wærenskjold, Julian Alaphilippe, Jonathan Milan, Mikkel Bjerg, Lenny Martinez, Tao Geoghegan Hart, Michal Kwiatkowski, Thibau Nys, Oscar Onley, Jay Vine, Sam Watson, Leo Hayter, Gleb Syritsa, Ben Turner, Jan Christen, Jensen Plowright, Iván Romeo"
mens,RedZingerBicycleClassic,Red Zinger Bicycle Classic,"Primož Roglič, Wout van Aert, Marc Hirschi, Arnaud De Lie, Sepp Kuss, Kaden Groves, Neilson Powless, Thomas Pidcock, Jonathan Milan, Maxim Van Gils, Attila Valter, Tim Wellens, Filippo Zana, Nils Politt, Mark Cavendish, Dylan Teuns, Marc Soler, Marijn van den Berg, Simon Carr, Casper van Uden, Pierre Latour, Lilian Calmejane, Lawson Craddock, Anders Halland Johannessen, Omar Fraile"
mens,JAUNTYMONTY,JauntyMonty,"Primož Roglič, Jonas Vingegaard Rasmussen, Mathieu van der Poel, Mattias Skjelmose Jensen, Juan Ayuso, Thomas Pidcock, Romain Grégoire, Joshua Tarling, Giulio Ciccone, Matteo Jorgenson, Remi Cavagna, Cian Uijtdebroeks, Matteo Moschetti, Lenny Martinez, Tao Geoghegan Hart, Michal Kwiatkowski, Mauro Schmid, Mark Cavendish, Thibau Nys, Fred Wright, Oscar Onley, Jay Vine, Harm Vanhoucke, Mark Padun, Gijs Leemreize"
mens,Two Sheds,Lord Grant's Irregulars,"Primož Roglič, Wout van Aert, Marc Hirschi, Ben Healy, Tiesj Benoot, Brandon McNulty, Thibaut Pinot, Neilson Powless, Ilan Van Wilder, Gerben Thijssen, Andreas Kron, Mike Teunissen, Toms Skujins, Benoit Cosnefroy, Michal Kwiatkowski, Hugo Hofstetter, Jenthe Biermans, Matteo Sobrero, Taco van der Hoorn, Mark Padun, Nikias Arndt, Loic Vliegen, Laurent Pichon, Nicola Conci, Tobias Bayer"
mens,Guillaumfran,guillaumfran,"Remco Evenepoel, Marc Hirschi, Arnaud De Lie, Filippo Ganna, Brandon McNulty, Thibaut Pinot, Valentin Madouas, Juan Ayuso, Ilan Van Wilder, Romain Grégoire, Axel Zingle, Remi Cavagna, Lenny Martinez, Tao Geoghegan Hart, John Degenkolb, Florian Senechal, Thibau Nys, Quinn Simmons, Rémy Rochas, Kenny Elissonde, Jay Vine, Lilian Calmejane, Franck Bonnamour, Joël Suter, Chris Froome"
mens,tour defiance,Tiger,"Primož Roglič, Jonas Vingegaard Rasmussen, Mathieu van der Poel, Filippo Ganna, Neilson Powless, Ilan Van Wilder, David Gaudu, Rui Costa, Giulio Ciccone, Matteo Jorgenson, Jordi Meeus, Yves Lampaert, Santiago Buitrago Sanchez, Jonathan Milan, Maxim Van Gils, Tao Geoghegan Hart, Kévin Vauquelin, Ethan Vernon, Marijn van den Berg, Jay Vine, Thomas Gloag, Kobe Goossens, Peter Sagan, Mauri Vansevenant, Ben Turner"
